Load Cell1,Load Cell2,Muscle Length 1, Muscle Length2
0.170880,0.807882,1.000000,0.999991
0.166678,0.813295,1.000000,0.999991
0.168079,0.807882,1.000000,0.999991
0.169480,0.807882,1.000000,0.999991
0.168079,0.809235,1.000000,0.999991
0.169480,0.809235,1.000000,0.999991
0.166678,0.811942,1.000000,0.999991
0.169480,0.807882,1.000000,0.999991
0.166678,0.809235,1.000000,0.999991
0.169480,0.811942,1.000000,0.999991
0.165278,0.810588,1.000000,0.999991
0.169480,0.809235,1.000000,0.999991
0.166678,0.809235,1.000000,0.999991
0.168079,0.803822,1.000000,0.999991
0.166678,0.809235,1.000000,0.999991
0.170880,0.811942,1.000000,0.999991
0.163877,0.810588,1.000000,0.999991
0.166678,0.811942,1.000000,0.999991
0.166678,0.814648,1.000000,0.999991
0.173682,0.806529,1.000000,0.999991
0.168079,0.813295,1.000000,0.999991
0.165278,0.809235,1.000000,0.999991
0.166678,0.810588,1.000000,0.999991
0.169480,0.810588,1.000000,0.999991
0.169480,0.811942,1.000000,0.999991
0.168079,0.807882,1.000000,0.999991
0.165278,0.814648,1.000000,0.999991
0.172281,0.807882,1.000000,0.999991
0.166678,0.811942,1.000000,0.999991
0.169480,0.810588,1.000000,0.999991
0.173682,0.811942,1.000000,0.999991
0.170880,0.814648,1.000000,0.999991
0.168079,0.814648,1.000000,0.999991
0.165278,0.813295,1.000000,0.999991
0.170880,0.814648,1.000000,0.999991
0.161076,0.813295,1.000000,0.999991
0.169480,0.814648,1.000000,0.999991
0.168079,0.816001,1.000000,0.999991
0.168079,0.814648,1.000000,0.999991
0.168079,0.810588,1.000000,0.999991
0.168079,0.816001,1.000000,0.999991
0.172281,0.813295,1.000000,0.999991
